comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type
6186.UgzgR7m6IZePqp3wirt4AaABAg,2021-02-23T16:20:32Z,meninaflor,O que me incomoda nele é essa frontal preta horrorosa . 😛,0,RMSxGd9VMoQ,iPHONE SE (2020) vale a pena? ANÁLISE FINAL!!,2020-08-22T14:00:07Z,https://www.youtube.com/watch?v=RMSxGd9VMoQ,15406,356706,Matheus Kise,1349,-1.0
6190.Ugwo98wGa2sDe0Ffp4l4AaABAg,2021-05-05T18:24:59Z,Adriana Silva,Que o Pai Criador abençoe a todos! Em nome de Jesus!,17,vv64fA7bf7Y,Samsung Galaxy S20 REVIEW: ótimo custo-benefício a longo prazo – TecMundo,2020-09-09T15:05:38Z,https://www.youtube.com/watch?v=vv64fA7bf7Y,10765,239841,TecMundo,681,1.0
6191.UgzVrdMGlQ7X9JabK_l4AaABAg,2021-06-01T22:48:18Z,๓คภ๏кเllєг,Pra qm joga on LINE eh o melhor agora só p ZAP face qualquer um vai peguei um desse mas do Paraguai pretendo pega um original porq vale a Pena,0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174,1.0
6194.UgyolhmWSft9pCSHMmd4AaABAg,2021-01-05T17:18:21Z,Nicolas FF ✔︎,"Tenho A10s, não gostei dele não tem os jogos que eu quero o meu é:;Samsung Galaxy A10s;32gb;2gb de sem;Horrível odiei",1,34hjRzCIk8g,Galaxy A10s vs. A20s vs. A30s [Comparativo],2020-01-24T00:00:00Z,https://www.youtube.com/watch?v=34hjRzCIk8g,30947,527370,Canaltech,2074,1.0
6195.UgwJwElbxDvHp9zYLe14AaABAg,2020-07-30T11:18:25Z,Lukas Schäfer Salles,"Eu jogo cod no meu guerreiro redmi 4x, daqui a pouco ele explode.",0,T_HXPm8RwwI,ROG PHONE 3! JOGANDO com o SMARTPHONE MAIS POTENTE do MUNDO! É de CAIR o QUEIXO! TELA de 144hz!,2020-07-22T15:31:44Z,https://www.youtube.com/watch?v=T_HXPm8RwwI,13997,173883,Be!Tech,1185,1.0
6196.UgxWM9lhJwBaMKzRGRR4AaABAg,2020-10-26T20:53:41Z,Fabrizio Ferrannini,"E o Moto Razr, não foi topo de linha? Desde a primeira versão, até a mais recente?",0,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,0.0
6198.UgxR83m1avt_qQ1nUlZ4AaABAg,2021-02-02T20:15:18Z,J S,Pior celular que alguém possa comprar um lixxxxo,0,i3UVx6jnSiA,MOTO G9 POWER foca em quem quer MUITA BATERIA no seu retorno às raízes | Análise / Review,2020-12-25T23:42:26Z,https://www.youtube.com/watch?v=i3UVx6jnSiA,3073,56454,TudoCelular,371,1.0
6200.UgzR6-3xM9bjR659vAF4AaABAg,2021-03-20T16:52:40Z,Alguém Por ai,"Ele é perfeitoooo, eu amoo❤️",0,FQHafzoM3FU,"MOTOROLA ONE FUSION foca do DESEMPENHO, BATERIA e CÂMERAS | Análise / Review",2020-09-03T15:26:16Z,https://www.youtube.com/watch?v=FQHafzoM3FU,7492,197324,TudoCelular,955,1.0
6201.Ugx0ENfTFma8uI-k8fd4AaABAg,2021-01-30T16:21:41Z,Rennê,"Mano, a bateria não é lá essas coisas não! Tô com o fusion 128g a menos de 1 semana, e dura menos que 2 dias KKK E nem comecei a jogar nem nada. Pq ainda tô usando o Cel antigo pra trabalhar.",0,GpGs-y_ylCw,Motorola One Fusion e Fusion+: novos celulares com bateria de até 2 dias no Brasil! - TecMundo,2020-07-16T12:57:17Z,https://www.youtube.com/watch?v=GpGs-y_ylCw,6274,91906,TecMundo,435,1.0
6203.UgwROuuFe_Zzx5fj4GZ4AaABAg,2020-12-27T23:08:25Z,Fábio Alves,"Continuo com meu Mi 9T Pro até ter uma tela amoled,  IPS LCD é horrível.",1,MSqN27wR-gI,MI 10T PRO: TOP de LINHA XIAOMI com PREÇO de IPHONE | Análise / Review,2020-12-27T22:20:22Z,https://www.youtube.com/watch?v=MSqN27wR-gI,2286,65595,TudoCelular,430,1.0
6205.UgyT_MXs5j9PJ7nCFth4AaABAg,2021-04-25T01:56:44Z,Felipe Ramos,Mano eu ganhei esse celular hj é ele é muito bom eu recomendo,1,K_MTtcFaht4,GALAXY A10 vs A10s: a Samsung FINALMENTE ACERTOU em um sucessor? | Comparativo,2020-01-28T17:02:17Z,https://www.youtube.com/watch?v=K_MTtcFaht4,9722,233219,TudoCelular,785,1.0
6207.UgxsZYZ1pxC4UvtsBcR4AaABAg,2021-05-06T10:25:45Z,Josafa Silva,"Antigamente"" um celular j7 normal j7prami durava 5 há 6 anos. Hoje tenho um A01 já tá blugando a Câmara.  E o A10s é lento e fone baixo . Não sei se vai dura pelo menos uns 5 anos",0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881,0.0
6209.UgxeRe87O9B_M4jg0tZ4AaABAg,2021-05-27T00:42:11Z,blue channel,O S20 FE que eu comprei tem o snapdragon  865. Eu fico triste por n ter entrada P2 né...,3,R8NE3_EiiSE,"Samsung Galaxy S20 FE, ERROU ou ACERTOU com os fãs da marca? [Análise/Review]",2021-01-29T14:14:54Z,https://www.youtube.com/watch?v=R8NE3_EiiSE,12407,189758,Canaltech,858,0.0
6211.Ugyme9DiAcJt4wql0Rt4AaABAg,2020-11-05T17:21:32Z,Willian Fakri Bratkauskas,Alguém chegou a testar o sinal de GPS desse aparelho? Funciona bem em outros aplicativos além do Google Maps?,1,AmF9XRmeQPA,XIAOMI REDMI 9 vale a pena? É O CUSTO BENEFÍCIO DE 2020?,2020-08-18T21:43:33Z,https://www.youtube.com/watch?v=AmF9XRmeQPA,8429,135881,EscolhaSegura,859,0.0
6213.UgyvgoOTj8c7UBHmbqZ4AaABAg,2020-04-15T00:17:29Z,Edu M,vcs preferem melhor o a71 ou o s9+? Os dois estão do mesmo preço.,3,Gp_WtW6dg2A,"SAMSUNG GALAXY A71 | EXCELENTE, MAS TINHA QUE CUSTAR MENOS! ANÁLISE / REVIEW",2020-03-23T21:00:17Z,https://www.youtube.com/watch?v=Gp_WtW6dg2A,4480,57641,brasiliGEEKS,401,0.0
6217.UgynuZyX-7cyONDdJ714AaABAg,2021-06-27T22:25:25Z,César Silva,Assistindo no meu A10s Preto!!!,0,K_MTtcFaht4,GALAXY A10 vs A10s: a Samsung FINALMENTE ACERTOU em um sucessor? | Comparativo,2020-01-28T17:02:17Z,https://www.youtube.com/watch?v=K_MTtcFaht4,9722,233219,TudoCelular,785,1.0
6218.UgzwR2y8peSJ6Z_sZ-J4AaABAg,2018-02-05T15:07:58Z,James Gabriel,"Sempre caguei pra câmeras, frontais, o que importa é ter desempenho.",29,al5r88qwApI,Apple iPhone SE [Review] - TecMundo,2016-05-25T22:13:13Z,https://www.youtube.com/watch?v=al5r88qwApI,16259,575158,TecMundo,1356,1.0
6219.UgypP7_uvuGcR0_DSEB4AaABAg,2020-12-02T19:33:40Z,Daiana Porto,Finalmente posso dizer assistindo do meu Motorola one fusion+ melhor celular ganhou de lavada do moto g9 plus fiz a melhor escolha,1,AOtvIGrMvXw,"MOTO G9 PLUS vs ONE FUSION PLUS: mesmo processador, EXPERIÊNCIAS BEM DIFERENTES | Comparativo",2020-10-29T22:18:00Z,https://www.youtube.com/watch?v=AOtvIGrMvXw,4577,90525,TudoCelular,350,0.0
6220.UgwqFR-ASlozPwD81mZ4AaABAg,2021-05-27T04:19:40Z,Lidiane Araújo Santos,Não tem cllr bom pra esse tal de Gesiel esse burro só sabe criticar os celulares ave Maria se vcs estão pensando em comprar qualquer cllr não ver os vídeos do Gesiel pfvr ele só sabe criticar todo cllr do mundo inteiro então Cassem outro canal pra vcs se informarem sobre os cllr que vcs tem ou querem comprar é isso tá dado o recado✊✌️,2,3no1FdndZiU,GALAXY A10s - Mais um ERRO da SAMSUNG?! Unboxing e Impressões,2020-01-12T13:50:01Z,https://www.youtube.com/watch?v=3no1FdndZiU,46174,736435,Gesiel Taveira,3811,0.0
6222.Ugxo6eOktkCPN2_7IIt4AaABAg,2021-03-03T00:15:43Z,Andre Luiz Oliveira,"@dudurocha esse sensor do oxigenação na parte traseria é mesmo sensor para a medição,  pq o S Health da Samsung não habilita a medição",0,Jl5x6H15zAg,SAMSUNG GALAXY NOTE 10 PLUS (review) A REAL!!,2019-10-06T14:51:30Z,https://www.youtube.com/watch?v=Jl5x6H15zAg,17809,343513,Dudu Rocha,908,1.0
6223.UgzLn0W1v1goWwMjYK54AaABAg,2021-02-27T21:54:12Z,Marcelo Garcia,O que me irrita sao estas cameras bem no meio da tela de vidro :( Ja nao sei mais qual escolher :[,1,klPE2C5zU5g,BRUTO! 7.000mah de BATERIA! GALAXY M51 vêm com TUDO! SAMSUNG acertou em CHEIO! UNBOXING!,2020-12-01T22:04:02Z,https://www.youtube.com/watch?v=klPE2C5zU5g,10810,175821,Be!Tech,1317,1.0
6224.UgyhDKE-DjljgAaEwmt4AaABAg,2020-05-19T16:20:56Z,ViLmaR RamoS,Um trilhão de vezes mais s20,0,9LhYFm_Hz7A,IPHONE SE: MATADOR de INTERMEDIÁRIOS ANDROID boicotado pelo PREÇO BRASIL | Análise / Review,2020-05-18T16:17:03Z,https://www.youtube.com/watch?v=9LhYFm_Hz7A,3114,54192,TudoCelular,613,1.0
6225.UgxQ3icrsY6VE1lByf94AaABAg,2020-12-29T12:32:24Z,Arthur Tavares,"Não precisa ser louco, basta ser Rico! E ricos, em sua maioria, gostam de esbanjar.",1,6GxDe6Pgoy4,iPhone 12 PRO MAX // 💸 TEM DE SER LOUCO pra gastar R$10.999?? CHOCADO!,2020-12-26T14:00:03Z,https://www.youtube.com/watch?v=6GxDe6Pgoy4,7395,95652,EscolhaSegura,884,1.0
6228.Ugyt2FESwdzp8eNmt0V4AaABAg,2020-07-02T15:53:19Z,Tiago Vieira de Melo,Eles apresentam algum tipo de resistência à água mais aprimorado que o tradicional praticado pela Motorola/Lenovo?,0,G0RkweTZo3Q,Motorola Edge+ e Edge: os melhores da Moto em 2020 no Brasil! - Primeiras impressões Hands-on,2020-07-02T12:00:08Z,https://www.youtube.com/watch?v=G0RkweTZo3Q,3891,64939,TecMundo,266,0.0
6230.Ugwqn424eMgM-Ql0nWp4AaABAg,2021-01-03T04:25:49Z,André Luís,"caiu preço para  6800,00  no Fast  e 4999,00 no carrefour hoje dia 03/01/2021",1,H0hSd0XEx64,MOTO EDGE e EDGE PLUS - o que ESTOU ACHANDO // finalmente um TOPO DE LINHA da MOTOROLA!,2020-07-02T21:30:01Z,https://www.youtube.com/watch?v=H0hSd0XEx64,18829,301243,EscolhaSegura,1122,1.0
6231.UgwVLsY-47_FuTX6YO94AaABAg,2021-05-22T12:25:56Z,B4uno 444,"Que top um celular desse dava pra fazer minhas aulas online:"")",0,_latHaWdBS0,iPhone 12 - a APPLE fez um ótimo trabalho nesse SMARTPHONE! Mas VALE A PENA? Alguns Dias de Uso,2021-01-20T15:31:01Z,https://www.youtube.com/watch?v=_latHaWdBS0,13816,182303,Gesiel Taveira,1190,1.0
6234.UgwcfOjCc3nU3YbuloZ4AaABAg,2020-12-03T11:43:40Z,Iago Vip,Kkk g9 olus perde por fusion plus comparação sem sentido pdp;G9 plus carregamento ;Nfc; E processador 7% melhor; Plus ganha  na camera ai cara fala 10x5 ta Sacanagem ne? Os 2 sao iguais ia de g9 plus pelo carregamento e nfc,0,AOtvIGrMvXw,"MOTO G9 PLUS vs ONE FUSION PLUS: mesmo processador, EXPERIÊNCIAS BEM DIFERENTES | Comparativo",2020-10-29T22:18:00Z,https://www.youtube.com/watch?v=AOtvIGrMvXw,4577,90525,TudoCelular,350,1.0
6235.Ugw8t39H5f6_hW10baJ4AaABAg,2021-06-26T06:05:08Z,Edivan Batista,Tá valendo os 900 reais que paguei.;Está em promoção na magazine Luiza,0,Tkca_FXdzqY,"MOTO E7 PLUS! O mais ""BASICÃO"" da MOTOROLA EVOLUIU e FICOU BEM INTERSSANTE! UNBOXING!",2020-10-03T19:26:53Z,https://www.youtube.com/watch?v=Tkca_FXdzqY,11223,250855,Be!Tech,1632,1.0
6236.UgxE9g7p59Cu2KcVL3Z4AaABAg,2021-05-30T14:24:33Z,Carina Mayumi Okabayashi,Comprei o m31 estou a espera!!!!,0,5JWFHfF4nGg,SAMSUNG GALAXY M31 // um INTERMEDIÁRIO com 6000mAh de BATERIA e 128GB de armazenamento!,2020-07-09T21:19:36Z,https://www.youtube.com/watch?v=5JWFHfF4nGg,22040,304881,EscolhaSegura,1413,1.0
6237.Ugy5Sxtm823ebPnVI9t4AaABAg,2021-04-29T00:14:53Z,claudio SCCP,EU ganhei um hoje e espero que rode o Free fire  normal porque o que eu tinha já deu .,0,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817,1.0
6238.UgzuH2xcBNmG6G2AqON4AaABAg,2021-01-14T20:41:33Z,thelordkorblox,Caraca e o dobro o iphone,0,B5wuXnBcPro,OLHA ESSA BATERIA! - Galaxy M31,2020-07-22T22:00:12Z,https://www.youtube.com/watch?v=B5wuXnBcPro,124744,1042417,Coisa de Nerd,4164,1.0
6239.UgwAFxoAblk-hNBXZtJ4AaABAg,2021-06-02T17:21:18Z,andre santos,Bordas grande ela é bem menor q a maioria dos aparelhos o tamanho é igual ao do 9s e esse vasamento de luz q nao vi ??? Quem vai olhar isso agente nem percebe olhando pro aparelho ...,0,OJLBC9XuXZs,O MAIS BARATO DE 120hz! Adorei o XIAOMI POCO X3 NFC! 😃 // Unboxing e Impressões,2020-10-22T21:15:35Z,https://www.youtube.com/watch?v=OJLBC9XuXZs,11979,171994,EscolhaSegura,972,-1.0
6243.Ugx_HeUOeinIFRaLDol4AaABAg,2021-05-04T23:41:40Z,Ricardo,O meu ta com android 11. Ta durando 12   horas e 30 minutos de tela ligada quando chegou ate 20% carreguei. Ta normal?,0,klPE2C5zU5g,BRUTO! 7.000mah de BATERIA! GALAXY M51 vêm com TUDO! SAMSUNG acertou em CHEIO! UNBOXING!,2020-12-01T22:04:02Z,https://www.youtube.com/watch?v=klPE2C5zU5g,10810,175821,Be!Tech,1317,1.0
6244.UgzMj0pqaWB_U1uidTZ4AaABAg,2020-08-17T14:49:21Z,Mateus Silva,Eu estou pensando em comprar o s10 lite mas ele nao tem entrada de fone p2. E tenho medo de dar algum problema na entrada usb-c por ser a mesmo entrada do carregador e do fone.;Devo comprar o Note10 lite por ter a entrada p2?;Ou o S10 lite mesmo sem a entrada p2?,0,kUePm9nHo2A,GALAXY NOTE 10 LITE passou a valer a pena?? | Review 3 MESES DEPOIS!,2020-04-28T22:54:42Z,https://www.youtube.com/watch?v=kUePm9nHo2A,10203,176114,EscolhaSegura,701,0.0
6249.UgxhfArX5fwLo7q3SUZ4AaABAg,2021-06-05T14:41:04Z,KAROL,A câmera do meu redmi 9 é horrível,0,k2xA73AtCUE,Xiaomi Redmi Note 9 vs Redmi 9 - ENTENDA QUAL O MELHOR PRA VOCÊ! QUAL COMPRAR? TEM MUITA DIFERENÇA?,2020-10-08T17:45:01Z,https://www.youtube.com/watch?v=k2xA73AtCUE,32003,450403,Gesiel Taveira,2621,1.0
6250.UgyIB98uhdH5KfXjdIN4AaABAg,2021-03-02T21:51:07Z,Luciano Souza,Ola sou luciano moro em potirendaba  porque  este celular nao vem com camera de visao noturna,0,LVPVOxoBdSQ,"iPhone SE 2: o ""acessível"" da Apple é bom? [Unboxing/Hands-on]",2020-05-07T18:00:11Z,https://www.youtube.com/watch?v=LVPVOxoBdSQ,34228,514828,Canaltech,1031,1.0
6251.UgzPlEPV-UCjLiOycUZ4AaABAg,2021-05-01T16:39:53Z,Rodrigo OB,Prefiro o Google pixel 5. Sem mais.,0,_latHaWdBS0,iPhone 12 - a APPLE fez um ótimo trabalho nesse SMARTPHONE! Mas VALE A PENA? Alguns Dias de Uso,2021-01-20T15:31:01Z,https://www.youtube.com/watch?v=_latHaWdBS0,13816,182303,Gesiel Taveira,1190,1.0
6252.UgxUrtFdRUHm63dqf-h4AaABAg,2021-04-11T22:23:42Z,Carliane Ferreira,"Nesse cllr da pra baixar Whatsapp , tik tok ,kwai ,meet ?",0,1SNLCknahKU,Olha ele! REDMI 9A - O XIAOMI MAIS BARATO DE 2020! VALE A PENA? Unboxing e Primeiras Impressões,2020-08-04T22:00:01Z,https://www.youtube.com/watch?v=1SNLCknahKU,10724,266802,L Tech,1394,0.0
6254.UgwrfHtDUuKg0_sGZol4AaABAg,2020-08-22T14:09:19Z,Roger Willams,"10:48 ""EU TO BIXAAAOOUUUNNNNN"" KKKKKKKKKKKKKKKKKKK",1,jZczt1PbTQ4,MELHOR e MAIS BARATO intermediário PREMIUM ! XIAOMI MI 10 LITE 5G ANÁLISE [ Review ] COMPLETA !,2020-08-21T22:00:16Z,https://www.youtube.com/watch?v=jZczt1PbTQ4,6492,115068,K Tech,482,0.0
6256.UgyvT7fxbFAT01H0tXZ4AaABAg,2021-02-27T16:49:59Z,Emerson Santos,"Adriano, faz pra nós por favor um comparativo entre o Xiaomi MI 10 T lite vs Samsung Galaxy S20 Fe.",1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,1.0
6259.Ugy9adnOCrDw4HGAIIh4AaABAg,2020-08-31T01:48:33Z,netindev,"A01 E A01 CORE QUE É ""BOM"" NADA NE;;;Óbvio que quem tem que fazer a análise é o Pedro, só pra constar.",16,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218,0.0
6263.UgwI1GozpIe67rktwpZ4AaABAg,2021-04-10T21:14:58Z,Sr.explosivo ✓,"Pra quem não sabe, ele e tão rápido quanto um a10 e um moto g8 play, mas a quantidade de apps inúteis que vêem de fabrica e não dá pra desinstalar deixa ele lento, ganhei o meu ontem novinho em folha direto da caixa, pior que ele veio na sacola da minha avó kkkkk tô usando ele agora",1,zCRDEorurB0,"LG K22 / K22+ | MUITO BARATO, mas VALE A PENA COMPRAR?",2021-01-21T21:44:55Z,https://www.youtube.com/watch?v=zCRDEorurB0,5214,120172,brasiliGEEKS,724,1.0
6265.Ugw9pRIT9e1tPJRLYl94AaABAg,2021-03-15T00:08:47Z,Paula Gurgel,A sinceridade dele é a melhor.  😂😂,0,4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",2020-01-20T16:00:01Z,https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,Canaltech,837,1.0
6270.Ugy7TkvAYlXnsGIEejV4AaABAg,2021-07-01T16:24:41Z,Erika Moura,"Geisel, você acha melhor cadastrar a biometria antes ou depois de colocar a película?",0,TXRGXFVxlEc,Galaxy A71 - O NOVO GIGANTE DA SAMSUNG! Unboxing e Impressões,2020-03-17T15:40:00Z,https://www.youtube.com/watch?v=TXRGXFVxlEc,78398,1220889,Gesiel Taveira,5091,1.0
6272.UgyaDBfjqZt8RfWP-Qd4AaABAg,2020-10-30T21:36:31Z,Marcus Vinícius,Gente se nem a maçã deles e inteira quem dirá o cllr kkkkkkkkkk,0,q0h8ynH-9FM,"TUDO sobre os iPhone 12, Mini, Pro e Pro Max | O QUE MUDOU?",2020-10-14T01:00:04Z,https://www.youtube.com/watch?v=q0h8ynH-9FM,51187,793848,Canaltech,2289,1.0
6276.Ugxvb7M7iwVgzy4J05h4AaABAg,2021-02-28T22:08:52Z,Areksu,Mais bonito que minha namorada,0,tbf7M86iZd4,XIAOMI Mi 10T Lite 5G - ME APAIXONEI ❤️,2020-10-28T22:00:07Z,https://www.youtube.com/watch?v=tbf7M86iZd4,12254,177329,K Tech,844,1.0
6280.UgwgloUlJWv4MVdYdm14AaABAg,2020-10-10T07:52:10Z,Forest Opressor,Tela amoled  é  ruim para gamer gasta mais bateria gamer joga com o gráfico  baixo para mais fpd,0,3YZQbBBdtcE,"NOVOS XIAOMI: Mi 10T, Mi 10T PRO e Mi 10T Lite. Mas chegaram recebendo CRÍTICAS!",2020-10-02T18:35:01Z,https://www.youtube.com/watch?v=3YZQbBBdtcE,10072,134717,Gesiel Taveira,493,1.0
6283.UgwvzLLTbSJxVc6gbhZ4AaABAg,2020-11-06T14:05:09Z,Gustavo Bruno,"Comprei um no site das casas bahia por 1599,00 parcelado em 12x sem juros",0,787sfe8R__w,"Samsung Galaxy M31, a linha ""acessível"" VOLTOU? [Unboxing/Hands-on]",2020-07-16T16:00:02Z,https://www.youtube.com/watch?v=787sfe8R__w,17548,158365,Canaltech,1242,0.0
6285.UgyrhG00uwT_9ilLPxN4AaABAg,2019-12-03T11:21:14Z,Davi Ferreira dos Santos,"Klenio, poderia fazer no Note 10 (sem ser o plus) até para quem tem menos poder aquisitivo",0,SuQD60SbCHI,GALAXY NOTE 10+ de 1TB ANÁLISE [ Review ] COMPLETA !,2019-10-04T22:00:02Z,https://www.youtube.com/watch?v=SuQD60SbCHI,9098,101868,K Tech,546,0.0
6286.UgzodY2ZXlu67XefqaF4AaABAg,2021-06-26T23:46:05Z,Lailton Moura,"Pessoal quando vcs conecta o carregador aparece na parte de cima "" Carregamento por cabo""?",0,h9lBf0X_xFY,SAMSUNG GALAXY A10s: o básico que é quase BOM E BARATO,2020-01-14T22:49:21Z,https://www.youtube.com/watch?v=h9lBf0X_xFY,9324,264074,TudoCelular,881,0.0
6289.UgwtizycPuN95bEJS114AaABAg,2021-06-03T22:05:37Z,Daniel Lima Pereira,Finalmente posso dizer 😍😍 Assistindo do meu Moto g7 🥱✌🏻😍,0,bKK4VnZ_vbk,REDMI NOTE 9S! O melhor CUSTO BENEFÍCIO da FAMÍLIA REDMI? A XIAOMI ACERTOU? REVIEW!,2020-07-28T21:35:08Z,https://www.youtube.com/watch?v=bKK4VnZ_vbk,6378,84493,Be!Tech,807,1.0
6293.UgzV8efj7v3VtuZSHZ94AaABAg,2019-08-12T04:59:17Z,Daniel Gabbana,Como assim?;Já lançou o Note 10 . 😱😱,0,INTqBVNe0Ic,GALAXY NOTE 10: ainda mais poderoso [Hands-On],2019-08-07T20:00:02Z,https://www.youtube.com/watch?v=INTqBVNe0Ic,20928,407216,Canaltech,498,0.0
6296.UgyP5YMVxQvuABdWUxd4AaABAg,2021-03-25T13:28:52Z,Flaine Maia,Alguém comprou no site da Americanas? Chegou com quantos dias?,0,0q_EGLVpX88,SAMSUNG GALAXY A71 CHEGOU ! SERÁ O MELHOR CUSTO BENEFÍCIO BRASIL?,2020-04-13T22:00:00Z,https://www.youtube.com/watch?v=0q_EGLVpX88,27499,382680,K Tech,1587,1.0
6297.UgyrkhHbyGXPCJMZK8l4AaABAg,2021-06-27T03:25:39Z,Fabio Friedman,A parte de cima tem o furo do controle remoto coreto?;O outro do lado é pra q?,0,qquxfVwxcjI,"Redmi Note 9S, o QUERIDINHO da XIAOMI CHEGOU AQUI! Unboxing e Impressões",2020-05-14T15:10:00Z,https://www.youtube.com/watch?v=qquxfVwxcjI,77979,997600,Gesiel Taveira,7885,1.0
6298.Ugxn4nAhg5606fV-4k94AaABAg,2020-10-08T00:24:03Z,Sharkii3,M de mega bateria com 6000 mah,0,787sfe8R__w,"Samsung Galaxy M31, a linha ""acessível"" VOLTOU? [Unboxing/Hands-on]",2020-07-16T16:00:02Z,https://www.youtube.com/watch?v=787sfe8R__w,17548,158365,Canaltech,1242,1.0
6299.Ugzuo-Ptl0C6uPp89DR4AaABAg,2020-07-23T01:34:32Z,Raphael Parker,Philco nem tv e boa imagina celular !,0,sO4eFoLQr7g,"Philco Hit Plus: poucas mudanças, mas importantes [Unboxing/Hands-on]",2020-07-21T17:00:12Z,https://www.youtube.com/watch?v=sO4eFoLQr7g,9728,85926,Canaltech,287,1.0
6300.UgwGzkjzXKHIxSa4QgB4AaABAg,2021-01-24T14:23:48Z,Diogo Pacheco,Vocês poderiam comparar o OPPO a53 e o OPPO a72 pf?,1,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,1.0
6302.UgyWSWlp9AXq5LlY2Nt4AaABAg,2021-07-06T02:42:55Z,Beatrice 💫,Alguém pfvr pode me dizer se ele esquenta muito?,0,TXRGXFVxlEc,Galaxy A71 - O NOVO GIGANTE DA SAMSUNG! Unboxing e Impressões,2020-03-17T15:40:00Z,https://www.youtube.com/watch?v=TXRGXFVxlEc,78398,1220889,Gesiel Taveira,5091,1.0
6304.UgxPTd1BKStpFP6ueCx4AaABAg,2020-12-10T02:00:01Z,Leozeira,"Meu samsung a10 quebrou recentemente, e eu era apaixonado pela câmera dele, agora estou pensando em comprar o a10s, mas tenho muito medo de me decepcionar com a câmera, o que vocês sugerem?",1,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407,0.0
6306.UgzNxeL-xWTfOS1_S7F4AaABAg,2021-03-18T16:34:41Z,Luiz Paulo SFC,"Isso e verdade,  celular robusto,  Pra pessoas exigente e que nao quer gastar muito,  Eu por exemplo,  Fiz um esforço,  Iria pagar 1500 em um poco x3,  Que e a mesma configuração, Mas chutei logo o pé na barraca e paguei 1700$ no mi 10t lite, No paraguai,  Dai paguei mais 290 pra mulher q traz o produto ,   Entao saiu pramim 1990$ Achei um preço muito justo,  E ja comprei  nessa intenção,  Pra usar pelomenos ums 2 anos,  E nao precisar trocar quando o 5g ficar potente no brasil,  Sem contar que frequento muito a cidade de Santos SP, E la ja tem 5g,  Assim como algumas capitais  como,  Floripa, Curitiba,  Sp, Brasilia, Belen, Manaus, Entre outras,  Entao ja vale a pena gastar uma grana a mais pelo 5g,  Ate mesmo pq daqui a 2 anos, se eu for vender o cel e nao tiver o 5g, Provavelmente ninguem vai querer comprar, Se o 5g estiver bombando,     Unica coisa que eu queria mesmo que faltou nesse cel,  É o Ip68,  Vou esperar os novos lançamentos da xiaomi,  Pois o Ceo da companhia ja anunciou que futuramente os novos aparelhos vai vir com essa certificação,  Entao dependendo do preço,  Talvez seja meu proximo Upgrade,  Hehehehe  Abraço !",3,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,0.0
6308.UgwIwC4XMNYPKWdlUaB4AaABAg,2020-08-13T01:03:39Z,Eduarda Mendes,"Olá, minha mãe comprou esse A10S para mim e pode chegar no dia 18 ou antes,e eu queria só fazer algumas perguntas:;;A bateria dele dura até quando?;;Ele carrega rápido?;;;Uma alma boa poderia me responder, obg bjs😁",1,BfgqI5xndTU,NOVO GALAXY A10S |BATERIA MAIOR E SENSOR DE DIGITAIS | ANÁLISE / REVIEW,2019-12-07T21:00:00Z,https://www.youtube.com/watch?v=BfgqI5xndTU,6457,128228,brasiliGEEKS,707,1.0
