comment-id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count
4637.UgxqJEQpH0Vs9UAt1HR4AaABAg,2021-03-24T21:13:28Z,Luis Carvalho,"Minimalista e potente. Não sei pra que 3,4,5 câmeras no mesmo telefone, vc quase nunca vai usar e fica ridículo. Processamento de vídeos (renderização) e jogos pesados passa com facilidade",0,RMSxGd9VMoQ,iPHONE SE (2020) vale a pena? ANÁLISE FINAL!!,2020-08-22T14:00:07Z,https://www.youtube.com/watch?v=RMSxGd9VMoQ,15406,356706,Matheus Kise,1349
4638.UgwIlLvYN9vpMpNiIBd4AaABAg,2021-06-30T21:41:20Z,Fidel Catto,Como assim não vem o turbo charge??!?,0,vXu89gqgEGg,"CHEGOU! Motorola ONE FUSION tá aqui, mas será um bom SMARTPHONE? Unboxing e Impressões",2020-11-09T14:10:00Z,https://www.youtube.com/watch?v=vXu89gqgEGg,32642,471885,Gesiel Taveira,2745
4639.UgxaJtZR7MQDcKcnJDJ4AaABAg,2021-06-05T16:48:57Z,thalita dias,Pra quem teve um lanterninha e depois um pockt 😂,0,MAlHxOtQI9I,A LG forçou a barra com esse K22! E acho que VOCÊ também não vai gostar,2020-09-13T16:40:00Z,https://www.youtube.com/watch?v=MAlHxOtQI9I,26878,498332,Gesiel Taveira,3822
4640.Ugzgd5jp-w0k3tUYSl94AaABAg,2021-03-08T17:54:14Z,Junior D'avilla,"Gente eu não vi nada demais no que ele falou, achei super sensato.Ele falou somente a vdd do aparelho, foi super agradável a explicação, vcs vêem coisas onde não tem, pra quem se enquadra no perfil do Cel use, se não next ...",0,Y2AKP4nFviA,GALAXY A10s O BARATINHO DA SAMSUNG VALE A PENA o PREÇO? #UNBOXING,2020-03-10T21:30:00Z,https://www.youtube.com/watch?v=Y2AKP4nFviA,13243,271419,TukEmperial,1569
4641.UgwRE5uwlqn1Zj0CmfV4AaABAg,2020-08-15T12:40:36Z,Alex Ortiz Corretor de imóveis,Mi 10 lote tem gravador de chamadas?,0,4ypi6fOj0tU,"Xiaomi Mi 10 Lite, o 5G mais BARATO do MUNDO! Mas não espere muito dele não!",2020-03-29T14:31:57Z,https://www.youtube.com/watch?v=4ypi6fOj0tU,7179,131054,Gesiel Taveira,594
4642.UgyXn6U_aRUg7dCbcax4AaABAg,2020-11-20T11:07:06Z,Sandro Rogério,"Com relação ao desempenho  ( primeiros 2 minutos de vídeo), é só desativar as transições animadas.;Quanto a aparente lentidão da BioID é justamente porque a tela acende animando. Se desativar as animações, então ele vai acender bem rápido.;;A Câmera realmente não é para quem quer tirar fotos profissionais.;;Com relação a bateria eu acho muuuito boa mesmo. Comigo ele facilmente dura 2 dias sem recarga.;;Outra coisa.;Ele tem 32GB de Armazenamento que ele não falou.;Processador Quadcore.;Você consegue visualizar/esconder a barra de notificações passando sua digital pelo leitor( Ativa/Desativa).;Vem com Android 9 ( mas eu já instalei o 10 );Reconhecimento facial.;Dual SIM + Cartão de memória ( Isso mesmo você pode ter 2 chips e mais 1 cartão de memória de até 128GB e tudo ao mesmo tempo ).;E também é muito fino e leve.;;Pra quem tinha um J1, estou muito satisfeito com ele.",0,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407
4643.UgxPLLnV0_-KR35y7X94AaABAg,2021-06-20T04:26:23Z,Weuler silva,"Sou um dos poucos que não vê tanta vantagem em display amoled, na verdade ele cansa minha vista, prefiro o LCD mesmo, é mais natural.",0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495
4644.UgyZ_rHES4buu2gEey14AaABAg,2021-06-26T01:09:27Z,Leonardo Lima,Vale a pena trocar um Mi9T pro por um desses?,0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495
4645.UgxozgPxTSe53BYEqSh4AaABAg,2019-08-07T16:28:38Z,ro sousa,"Só observação que comprar agora vai se lascar, o preso despekar pela metade 4meses, bom esperar😂😂😂😂",0,flYuZ1KBaKM,É ASSIM O SAMSUNG GALAXY NOTE 10! SAMSUNG ERROU MESMO?,2019-08-06T22:02:24Z,https://www.youtube.com/watch?v=flYuZ1KBaKM,10581,128218,Dudu Rocha,714
4646.UgzLMRkMQobqFcJ4nG54AaABAg,2021-02-02T12:55:08Z,necro dict,Uns desempregados outrod ganhando uma miseria de ordenado e outros comprando telefones top gama,0,m4ZUR6sM9jc,"NOVOS GALAXY S21, S21 PLUS e S21 ULTRA em MÃOS! //o que a SAMSUNG NÃO TE CONTOU!",2021-01-14T15:19:54Z,https://www.youtube.com/watch?v=m4ZUR6sM9jc,18109,283687,EscolhaSegura,1564
4647.UgywRCTB0bVC8geV7Gd4AaABAg,2020-11-29T12:53:20Z,Edinete Sigisnandes,Cara esse celular aí num er o meu nao... Totalmente diferente do que ele falou aí no vídeo....,0,wxxsLxWZjcs,"REDMI 9 ainda é um CELULAR BARATO e BOM DE JOGO, mas com PROBLEMAS | Análise / Review",2020-10-23T22:51:31Z,https://www.youtube.com/watch?v=wxxsLxWZjcs,3159,56633,TudoCelular,685
4648.Ugyvui_fdtg2ziC9oPF4AaABAg,2021-04-22T13:35:14Z,Danii,Finalmente estou assistindo pelo meu J4core😊😃                    😡😠,0,dzFNI87JpPY,NÃO TEM CONVERSA! Xiaomi REDMI NOTE 9S é o que é! VEJA!,2020-12-30T15:21:02Z,https://www.youtube.com/watch?v=dzFNI87JpPY,20969,395310,TukEmperial,2174
4649.Ugx7Ll6C6jeZNfjw2kp4AaABAg,2021-06-07T22:00:16Z,roger boss,Se eu achar aqui na minha cidade eu vou comprar ele Quero g9 parece uma telha g9 Plus,0,qwn3cekn7yQ,Chegou! MOTOROLA ONE FUSION PLUS - QUE COR LINDA e CÂMERA POP UP! #UNBOXING,2020-07-27T23:08:46Z,https://www.youtube.com/watch?v=qwn3cekn7yQ,14512,215033,TukEmperial,996
4650.UgwJHhV_y8ILnbltmTt4AaABAg,2021-03-08T19:12:09Z,rkzinnxL Highlights,essa camera do plus vai dar mt merda para mim prefiro o normal mesmo kkkkkkk,0,vkT1Rzy7TtE,Motorola One Fusion e Fusion+ [Unboxing],2020-07-30T16:00:33Z,https://www.youtube.com/watch?v=vkT1Rzy7TtE,20248,237605,Canaltech,632
4651.UgyJKB-Z85IvEk7xNCx4AaABAg,2020-10-03T22:47:38Z,Tharcisio Neves,"Não entendi, como que não lembra os aparelhos da samsung com essa tela curvada?!;Como que o Velvet nao tem concorrentes? Com o processador do S9 custado R$4000,00 enquanto o S10lite tem o processador mais atual e custa R$2200,00",0,RZQBD4q-le0,LG VELVET é um SMARTPHONE que vale a pena? // Análise!,2020-10-03T13:30:01Z,https://www.youtube.com/watch?v=RZQBD4q-le0,4700,51707,EscolhaSegura,306
4652.UgztP-lWvCOfKxgGIUd4AaABAg,2019-08-12T13:26:20Z,TONY MELLO Oficial,Os brasileiros trouxas vai tudo correndo pagar 6 mil nessa carniça,0,INTqBVNe0Ic,GALAXY NOTE 10: ainda mais poderoso [Hands-On],2019-08-07T20:00:02Z,https://www.youtube.com/watch?v=INTqBVNe0Ic,20928,407216,Canaltech,498
4653.UgwvTZquJIeqiXZImhh4AaABAg,2021-02-16T19:51:13Z,κɪɴɢ,Tem uma versão dele de 128 gb,0,tbf7M86iZd4,XIAOMI Mi 10T Lite 5G - ME APAIXONEI ❤️,2020-10-28T22:00:07Z,https://www.youtube.com/watch?v=tbf7M86iZd4,12254,177329,K Tech,844
4654.UgwZnh2vUlvnC_rgZhJ4AaABAg,2020-06-14T08:03:44Z,Kaio Kauan,O iphone se ira atualizar até 2025?,1,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694
4655.UgzO--GLRAW5-zk4M8F4AaABAg,2021-03-20T17:52:32Z,CARLOS FELINTO,pensando sinceramente em sair do iPhone 😇,0,9T0kwmn_hVU,REDMI NOTE 9S TÁ NA MÃO ! O Maior SUCESSO da XIAOMI !,2020-04-01T21:00:05Z,https://www.youtube.com/watch?v=9T0kwmn_hVU,51734,840887,K Tech,2601
4656.UgzASHpA6eBdxMjLSh54AaABAg,2021-03-13T17:20:51Z,marcelyano silva,"CELULAR INCRÍVEL , LINDO , EXCELENTE DESEMPENHO, ÓTIMO TAMANHO , BATERIA DURA QUASE TRÊS DIAS DE SOBRA ... UM DOS MELHOR CELULAR ESSE A71 . PARABÉNS....!!",0,w8ZokAmv8yE,Review Samsung Galaxy A71: um celular intermediário completo – TecMundo,2020-08-10T17:25:44Z,https://www.youtube.com/watch?v=w8ZokAmv8yE,15444,257622,TecMundo,1155
4657.UgxTIGCUyCnokfx1W-B4AaABAg,2021-01-24T19:33:09Z,Fernando Leandro,aguem tem ele e gostou?,0,Q57RwtkGyYc,Philco HIT MAX - PCS02 | E não é que me SURPREENDEU? Unboxing e Impressões,2020-09-06T23:00:03Z,https://www.youtube.com/watch?v=Q57RwtkGyYc,3857,50476,brasiliGEEKS,459
4658.UgwFpR4lqcNoC5EE9pF4AaABAg,2020-08-27T15:24:17Z,Lilinha,Depois da atualização pra o Android 10 ficou muito top 😉😉,1,YVNBfJ-rGTI,O acessível Galaxy A10S é bom o suficiente? Eu usei (Review),2020-03-17T15:33:07Z,https://www.youtube.com/watch?v=YVNBfJ-rGTI,3872,66238,Rodrigo Vieira - RSSV,407
4659.UgwZjBTcdRAlnjE2AjR4AaABAg,2021-03-16T18:23:17Z,Edneuza Maia,"Eu tenho um J5. Um desse pra mim,  seria um IPhone kkkkkk",0,K_MTtcFaht4,GALAXY A10 vs A10s: a Samsung FINALMENTE ACERTOU em um sucessor? | Comparativo,2020-01-28T17:02:17Z,https://www.youtube.com/watch?v=K_MTtcFaht4,9722,233219,TudoCelular,785
4660.Ugzll9SwwrtR9HbbXAF4AaABAg,2020-12-08T03:32:07Z,Alex Rodrigues,Comprei o meu hoje 🙃🥰,1,0q_EGLVpX88,SAMSUNG GALAXY A71 CHEGOU ! SERÁ O MELHOR CUSTO BENEFÍCIO BRASIL?,2020-04-13T22:00:00Z,https://www.youtube.com/watch?v=0q_EGLVpX88,27499,382680,K Tech,1587
4661.UgwPkD4BTvWhlB1u5N14AaABAg,2021-01-27T04:57:47Z,Breno Title,"Super Recomendo o A71;Comprei o meu por 1,599",0,0q_EGLVpX88,SAMSUNG GALAXY A71 CHEGOU ! SERÁ O MELHOR CUSTO BENEFÍCIO BRASIL?,2020-04-13T22:00:00Z,https://www.youtube.com/watch?v=0q_EGLVpX88,27499,382680,K Tech,1587
4662.Ugxm-CXIMNZFArx--cR4AaABAg,2020-10-04T20:08:30Z,Icaro Lisboa,Bruno Applefan aasumido kkkkkkkkkkkkkkkk baixou o tudocelular aqui,0,_139rn5-Phw,GALAXY NOTE 10: Uma nova FASE da SAMSUNG,2019-08-08T22:36:40Z,https://www.youtube.com/watch?v=_139rn5-Phw,16711,178968,EscolhaSegura,1157
4663.UgxDs33MiHrj_Ldnsn54AaABAg,2020-11-04T01:12:18Z,Carolina Oliveira,Melhor umboxing de celular que eu já vi,0,cN0ggIwgRRo,iPHONE 12 tá na mão! UNBOXING e COMENTÁRIOS! Vem conferir!!,2020-10-28T21:35:27Z,https://www.youtube.com/watch?v=cN0ggIwgRRo,11045,139732,Matheus Kise,656
4664.Ugyt14cK92wpA9xreY14AaABAg,2020-12-18T10:42:09Z,Emerson Utc,"Comprei o M31 no site da magazine luiza por 1.394,00 usando cupom de desconto de 150,00 e pagamento à vista",3,C2W1JgR50XA,Galaxy M31: o modelo mais competitivo da Samsung em 2020 [Análise/Review],2020-09-04T16:00:06Z,https://www.youtube.com/watch?v=C2W1JgR50XA,15077,183921,Canaltech,677
4665.UgwBRVOFYJ8ticXFU5x4AaABAg,2021-06-25T02:29:30Z,Alexandro Roque,Só  sei que iPhone não dá pra comprar preço caro demais. Por isso vou de samsung custo beneficio,0,SBxScx1mde8,Samsung GALAXY S20 FE SNAPDRAGON! O que NINGUEM TE Falou! Fica esperto!,2021-05-26T23:38:50Z,https://www.youtube.com/watch?v=SBxScx1mde8,9284,95051,Dudu Rocha,1108
4666.UgyJlBaRa2XHK0g3J7t4AaABAg,2020-05-17T17:38:59Z,Vinicius Fernandes,"Melhor que o Motorola Edge que diz ser topo de linha com esse mesmo processador, pelo menos esse tem ip68",0,KIjSVhmpDDQ,Tudo sobre o novo LG Velvet! Intermediário com preço de premium - TecMundo,2020-05-07T16:32:03Z,https://www.youtube.com/watch?v=KIjSVhmpDDQ,6741,104963,TecMundo,478
4667.Ugwow9LF2OaFBDnfWzl4AaABAg,2020-06-27T05:47:15Z,Wilson de oliveira,falar que isso é bonito é uma brincadeira de mau gosto além de ter uma tela de 4.7 olha a quantidade de borda que isso tem sendo vendido na Air place ou r$ 3700 só pode estar de brincadeira o cara tem que tá com fiofor coçando para comprar isso 3700 a Apple só pode tá de sacanagem,0,n7baDhFb18g,Esse APPLE não É PARA TODOS ! iPhone SE 2020 ANÁLISE [ Review ] COMPLETA !,2020-06-17T22:00:18Z,https://www.youtube.com/watch?v=n7baDhFb18g,9944,132408,K Tech,1490
4668.UgzcB2Nrn4O7LjKJEZF4AaABAg,2021-02-11T15:56:45Z,Daniel,Estou nuam dúvida danada se compro um desse amanhã ou compro o A11,1,BfgqI5xndTU,NOVO GALAXY A10S |BATERIA MAIOR E SENSOR DE DIGITAIS | ANÁLISE / REVIEW,2019-12-07T21:00:00Z,https://www.youtube.com/watch?v=BfgqI5xndTU,6457,128228,brasiliGEEKS,707
4669.UgzHcQ6OqtVZTKIwGA54AaABAg,2021-02-24T19:53:07Z,Sara Dal molin,E eu que comprei o moto e6s segunda pq achava o moto e7 feio 🤡🤡,1,-gANghKyLiY,"MOTO E7 POWER (Sim, MAIS UM)! BATERIA ENORME e Preço ABAIXO dos MIL REAIS | Unboxing e Impressões",2021-02-23T22:27:27Z,https://www.youtube.com/watch?v=-gANghKyLiY,3034,53330,brasiliGEEKS,348
4670.UgygixckQsSkevImvK94AaABAg,2020-12-28T15:00:10Z,Pedro Keven,Será que roda genshim impact?,0,ruGvEDrLAqM,COMPENSA COMPRAR o smartphone mais BARATO do BRASIL com 128GB? O PHILCO HIT MAX é uma BOA OPÇÃO?,2020-10-01T16:35:00Z,https://www.youtube.com/watch?v=ruGvEDrLAqM,13210,126050,Gesiel Taveira,1316
4671.Ugy7H6gVeV79NPMN_7V4AaABAg,2020-11-29T02:52:19Z,Marcelo Teles,"eu compraria o modelo anterior, visto que no brasil nem tem 5g e previsão em 2023 e olhe la, pois dependendo do preço não valera a pena usar inicialmente",0,lkqFKf5j_Fc,XIAOMI MI 10 LITE // esse é o PRIMEIRO XIAOMI que eu NÃO RECOMENDO!,2020-08-22T13:43:07Z,https://www.youtube.com/watch?v=lkqFKf5j_Fc,7538,234661,EscolhaSegura,652
4672.UgwnT-DCc7YVtdvvspN4AaABAg,2021-04-29T02:12:54Z,erley santos,qual melhor o k 22 ou a 01 sansung?,0,zCRDEorurB0,"LG K22 / K22+ | MUITO BARATO, mas VALE A PENA COMPRAR?",2021-01-21T21:44:55Z,https://www.youtube.com/watch?v=zCRDEorurB0,5214,120172,brasiliGEEKS,724
4673.UgyVrfQKkC4ciEynKnR4AaABAg,2020-12-03T14:44:45Z,Leandro Gonçalves,"Por fotos ,não vale a pena sair do iPhoene 11 para o iPhone 12. Prevejo mais gente comprando o iPhone 11 ( mesmo sem carregador).",0,vjEdTiTqerQ,iPhone 12 - Review Tecnoblog,2020-12-02T22:00:48Z,https://www.youtube.com/watch?v=vjEdTiTqerQ,4382,66202,Tecnoblog,225
4674.UgwcdQBHhY54DERR-eZ4AaABAg,2020-12-02T03:35:25Z,heryck almeida,Kkkkk eu qria ver pessoalmente ... só pra dar um soco nesse bicho kkkkk meu sonho... kkk o cara consegue desgraçar o cllr de um jeito q pqp kkkkk falar é fácil vem pra vida difícil o mundo real... kkk q eu qro é vr kkk;;Saindo do j5 pro a10s... feliz da vidaa... e vai te fuder meu anjoo... rs ;;2 de novembro 2020...,0,34hjRzCIk8g,Galaxy A10s vs. A20s vs. A30s [Comparativo],2020-01-24T00:00:00Z,https://www.youtube.com/watch?v=34hjRzCIk8g,30947,527370,Canaltech,2074
4675.UgycKwtGHpdwV814Tn94AaABAg,2021-03-07T21:21:13Z,Suelson Mascarenhas,Mais um show de detalhes de cada aparelho.,0,HwfcKPqEWHQ,GALAXY S20 FE vs S20: qual deles o VERDADEIRO FÃ deve comprar? | Comparativo,2020-12-03T23:35:48Z,https://www.youtube.com/watch?v=HwfcKPqEWHQ,6158,129019,TudoCelular,418
4676.Ugxvey4ukl1JClH7wLF4AaABAg,2020-08-08T09:45:09Z,Thiago Uchôa Cabral,"Poderia ter a tv digital, principalmente por ter a bateria boa",0,YTTS3xAXaiM,SAMSUNG GALAXY M31 - PRÓS E CONTRAS,2020-07-17T13:30:06Z,https://www.youtube.com/watch?v=YTTS3xAXaiM,3575,75672,Linuxbrs,393
4677.UgyS_8z6_0PNxcKpMi14AaABAg,2020-12-25T14:10:42Z,Mayckelgamer666 Mayckelgamer666,Ótimo celular pra quem foi trouxa de comprar com esse dinheiro eu compro um Asus rog kkkkkk sem carregador deviam fazer meme com a Apple até a Samsung vai tirar os carregadores kkk,0,kaR26yDqjM0,"IPHONE 12 MINI: MELHOR CELULAR TOP de linha que ""CABE no BOLSO"" | Análise / Review",2020-12-23T22:25:53Z,https://www.youtube.com/watch?v=kaR26yDqjM0,3682,66791,TudoCelular,417
4678.Ugy-zpzHx-bARXEOTpt4AaABAg,2020-11-01T14:45:07Z,Alex B.,"O designer foi preguiçoso demais! 😂;Pegou a frente do iPhone 11, lateral do iPhone 5 e chamou de iPhone 12 👀",0,cN0ggIwgRRo,iPHONE 12 tá na mão! UNBOXING e COMENTÁRIOS! Vem conferir!!,2020-10-28T21:35:27Z,https://www.youtube.com/watch?v=cN0ggIwgRRo,11045,139732,Matheus Kise,656
4679.UgzPZIusXzGvIBdXQL94AaABAg,2021-02-26T23:20:06Z,Vitória Silva,Qual e melhor note 10 lite ou esse???,0,7P5zO5s3Mhw,XIAOMI MI 10T PRO 5G a Xiaomi criou um MONSTRO !!!,2020-10-05T22:00:02Z,https://www.youtube.com/watch?v=7P5zO5s3Mhw,24433,471425,K Tech,1214
4680.Ugwmsxk6kjZSA7N9HId4AaABAg,2021-01-01T12:42:38Z,Jaime Souza,Muito bom esse review!!! Parabéns ao modo direto de apresentar os principais aspectos do aparelho.,0,CKRlXjrPVPk,Samsung Galaxy A71 - Review Tecnoblog,2020-07-03T21:00:05Z,https://www.youtube.com/watch?v=CKRlXjrPVPk,3666,59322,Tecnoblog,286
4681.UgwP8ebZ4V47SS2gYU54AaABAg,2021-06-02T00:58:41Z,Maria Luiza,Mds tou doidinha atras desse cllr kkk🤡,0,pP3CNnTnF1Q,"🔋 7000mAh, 📷 64MP e 128GB por R$1799? // SAMSUNG GALAXY M51 vale REALMENTE a pena?",2021-02-01T21:30:02Z,https://www.youtube.com/watch?v=pP3CNnTnF1Q,14445,210596,EscolhaSegura,1392
4682.UgzCfkcEFqmc8cu9Jmt4AaABAg,2020-07-26T13:17:39Z,T e L Radical,Por esse preço prefiro comprar o rogphone 2,0,wHLWf5xzwWQ,MOTOROLA EDGE PLUS mostra que CUSTA CARO voltar ao TOPO | Análise / Review,2020-07-21T16:03:55Z,https://www.youtube.com/watch?v=wHLWf5xzwWQ,4090,79732,TudoCelular,392
4683.UgyYwJhAj5WDtwG99NJ4AaABAg,2021-01-09T05:23:52Z,Armando Celio,"Detonou  a  Samsung  heim, isso  não  se faz",0,JLESC_njEyo,"GALAXY S20 FE: TOP ""BARATO"" Samsung TEM QUASE TUDO que os fãs procuram | Análise / Review",2020-11-13T00:07:02Z,https://www.youtube.com/watch?v=JLESC_njEyo,6794,143533,TudoCelular,566
4684.UgxSq2V42N3MaEj6IiN4AaABAg,2021-02-17T15:23:49Z,Bot brabo,"Esse celular é melhor do que meu notbook , o meu notbook tem 4 de ram  e 1.6Ghz",1,B3UL0mJKF4Q,"7000mAh de BATERIA, OK..mas e o RESTO ? SAMSUNG GALAXY M51 ANÁLISE [ Review ] COMPLETA !",2020-11-25T22:00:01Z,https://www.youtube.com/watch?v=B3UL0mJKF4Q,11354,151297,K Tech,1283
4685.UgxEMmgqPE1Cst3TwKp4AaABAg,2021-03-20T16:08:03Z,Lucas Silva,Me fudi comprei esse celular descarrega rápido dms,0,z68-Fbg6geo,Samsung GALAXY S20 FE 5G [ SNAPDRAGON EDITION ] está um SHOW !,2020-09-30T22:00:15Z,https://www.youtube.com/watch?v=z68-Fbg6geo,11826,184840,K Tech,1073
4686.UgwAYbyREVaVs0Yd9Tp4AaABAg,2021-02-01T12:33:55Z,Edy Rodrigues,Eu acho que essa ficou borada,0,MR7kfsi2qkM,"Motorola One Fusion+, o BRANQUINHO MAIS LINDO de 2020? Unboxing e Impressões",2020-08-06T16:35:01Z,https://www.youtube.com/watch?v=MR7kfsi2qkM,34564,474458,Gesiel Taveira,1748
4687.UgwR-3DgmgRTPYcqHVx4AaABAg,2021-06-16T13:10:38Z,Layane Paiva,Minha mãe ja disse que ia mim dar esse celula,0,bt2Xrm4Grl4,"Galaxy M31, o MELHOR SAMSUNG ""barato"" de 2020? Esse VOCÊ vai GOSTAR! Unboxing e Impressões",2020-07-10T14:25:01Z,https://www.youtube.com/watch?v=bt2Xrm4Grl4,65560,934488,Gesiel Taveira,5132
4688.UgxUeB0rzJHOIRPP3t54AaABAg,2021-03-09T14:47:12Z,Estevão dos Santos,0:41 Mal sabia ele como seria o resto do ano de 2020. sic,12,4AXbgJWOBVc,"Samsung Galaxy A10s: um pouco diferente, mas nada melhor [Unboxing/Hands-on]",2020-01-20T16:00:01Z,https://www.youtube.com/watch?v=4AXbgJWOBVc,11982,231758,Canaltech,837
4689.UgwbSlNHM_ASFAqvJ8l4AaABAg,2021-02-11T13:54:23Z,Jack Assets,"Alguem tira uma dúvida, a fiação desse aparelho é de ouro?",0,TLZBUC-qieY,Samsung Galaxy S21 Ultra REVIEW: o celular Android MAIS COMPLETO do mercado – TecMundo,2021-02-09T14:05:01Z,https://www.youtube.com/watch?v=TLZBUC-qieY,4632,63509,TecMundo,438
4690.UgzmGGeCmm-6JiL2fiJ4AaABAg,2020-10-17T22:27:41Z,Diego Chiarinotti,"parabéns, trabalho incrível, explica tudo, nota 10.",1,oCUG1tGwhO0,"GALAXY NOTE 10 LITE | Agora que o PREÇO DESPENCOU, VALE A PENA!",2020-06-26T23:00:14Z,https://www.youtube.com/watch?v=oCUG1tGwhO0,5214,99604,brasiliGEEKS,775
4691.UgwKGHrYNM5A7S1cfKt4AaABAg,2020-08-31T15:30:55Z,Rafael Schaedler,Alguém sabe se a caneta do note 9 ou note 10 funciona em aparelhos da linha s com o s20? Já que elas tem Bluetooth.,0,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218
4692.Ugw9fjN9EVY98-unxj94AaABAg,2021-03-01T06:32:56Z,Joelson Barbosa,"pra mim, tanto faz, só falta o dinheiro mesmo 🤧",0,9Ds0BahdQd4,Motorola ONE FUSION PLUS é melhor que o MOTO G9 PLUS? Qual comprar? Veja esse COMPARATIVO!,2020-09-27T16:40:00Z,https://www.youtube.com/watch?v=9Ds0BahdQd4,21906,236203,Gesiel Taveira,1395
4693.UgwPufFiL5pSNzxc3ZV4AaABAg,2020-11-27T21:41:46Z,Lucas Araujo,"Comprei o meu hoje, no plus paguei 3150 na bréki fraidei",0,iVK9U-aiXTE,"GALAXY NOTE 10+ | 1 Ano depois, VALE A PENA?",2020-10-17T22:41:36Z,https://www.youtube.com/watch?v=iVK9U-aiXTE,5210,93538,brasiliGEEKS,682
4694.UgyhOMnA3wde9LGMgaR4AaABAg,2021-06-27T19:51:40Z,Rogério Luiz 1977,A função da câmera funciona Al balança sim procura saber,0,Tkca_FXdzqY,"MOTO E7 PLUS! O mais ""BASICÃO"" da MOTOROLA EVOLUIU e FICOU BEM INTERSSANTE! UNBOXING!",2020-10-03T19:26:53Z,https://www.youtube.com/watch?v=Tkca_FXdzqY,11223,250855,Be!Tech,1632
4695.UgyN5VZzGhXxFhKi1ox4AaABAg,2021-03-26T22:51:52Z,Wesley Rosa,26/03/2021;Comprei e paguei 2900 no S20+,0,QA5bnli1-jg,"Samsung Galaxy S20+, o equilibrado da linha S [Análise/Review]",2020-05-22T16:00:29Z,https://www.youtube.com/watch?v=QA5bnli1-jg,20890,408570,Canaltech,1077
4696.UgzEvNlWoqWV_ECrKjR4AaABAg,2021-06-25T01:02:23Z,Lara Dominique,Assistindo do meu Samsung m51 🙏🏼,0,L0BEtx34X30,"CHEGOU! Galaxy M51, um SAMSUNG com BATERIA pra ninguém botar DEFEITO! Unboxing e Impressões",2020-12-15T12:00:05Z,https://www.youtube.com/watch?v=L0BEtx34X30,41688,455088,Gesiel Taveira,2838
4697.Ugz9d7FMsvnpyMUzanN4AaABAg,2020-07-06T16:51:11Z,Giovani Matos,Simplesmente o melhor celular que já tive em 5 anos! Impecável em todos os sentidos,2,Kr5ZSCP7DFk,XIAOMI REDMI NOTE 9S: Vale a pena comprar? - ANÁLISE,2020-06-30T22:00:12Z,https://www.youtube.com/watch?v=Kr5ZSCP7DFk,4382,51516,Oficina da Net,545
4698.Ugx4pYo1DazgOcD2Bix4AaABAg,2020-08-08T17:03:07Z,CLASH OF GAMES GAMES,Se esse celular for o melhor do mundo eu não sei qual e !,0,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478
4699.UgzW1NLuiNo9HMmfJsZ4AaABAg,2020-09-27T02:47:09Z,Pekena 380,"Oi to com um lg k10 e quero troca, qual devo comparar,moto g8 Power, note 8 ou note 9 128/4",0,Agc-V0-64k4,"Redmi Note 9, BARATO ou FORA DA REALIDADE? [Análise/Review]",2020-07-20T00:00:03Z,https://www.youtube.com/watch?v=Agc-V0-64k4,16268,233657,Canaltech,745
4700.UgyQrX_da_9xH40Tke14AaABAg,2021-04-13T14:19:48Z,maxwell Bomfim,Manoooo assim tô digitando do meu s20 fe e manoo o cel é monstro ele esquenta? Sim esquenta mas depois q vc atualiza melhora muito e com uma capinha c nem sente o cel roda tudo no máximo 120 hz ip68 bateria não é tão ruim quanto dizem só colocar em 60hz e manooo o cll é monstro sim poderia vim snapdragon mas como não vem vaze oq mas por 2300 compensa e não vai ter nenhum melhor....,0,1n4NgeFHDWA,GALAXY S20 FE é o MELHOR de toda a linha S20! ANÁLISE FINAL!,2021-01-15T21:09:08Z,https://www.youtube.com/watch?v=1n4NgeFHDWA,4418,75611,Matheus Kise,536
